wave flux_0kms flux_-120kms flux_-130kms flux_-140kms flux_-150kms ISM_attenuation
1.217235000000114269e+03 1.512782789775242673e-15 4.820999639351852859e-16 4.322331865227203506e-16 3.866972304062643110e-16 3.452200077129456703e-16 9.631852608736614085e-01
1.217240000000114378e+03 1.497451936718327346e-15 4.757077120513879287e-16 4.263897600530213690e-16 3.813689085789761605e-16 3.403735034529257877e-16 9.631852608736614085e-01
1.217245000000114487e+03 1.482228290497829350e-15 4.693849652100482580e-16 4.206116654753499713e-16 3.761017858907967834e-16 3.355841350974834045e-16 9.631852608736614085e-01
1.217250000000114596e+03 1.467111745346087451e-15 4.631312077294286309e-16 4.148983903850582832e-16 3.708953570128106670e-16 3.308514077192531256e-16 9.631852608736614085e-01
1.217255000000114705e+03 1.452102186196854707e-15 4.569459241104388348e-16 4.092494230542953331e-16 3.657491177284010064e-16 3.261748278809534064e-16 9.631852608736614085e-01
1.217260000000114815e+03 1.437199488793670607e-15 4.508285991007493774e-16 4.036642524888649418e-16 3.606625649829258048e-16 3.215539036780462771e-16 9.631852608736614085e-01
1.217265000000114924e+03 1.422403519798777318e-15 4.447787177580107006e-16 3.981423684841929377e-16 3.556351969325178439e-16 3.169881447805469705e-16 9.631852608736614085e-01
1.217270000000115033e+03 1.407714136902538440e-15 4.387957655121765947e-16 3.926832616804043908e-16 3.506665129920119780e-16 3.124770624739897153e-16 9.631852608736614085e-01
1.217275000000115142e+03 1.393131188933304455e-15 4.328792282269315637e-16 3.872864236165110097e-16 3.457560138820018697e-16 3.080201696995496460e-16 9.631852608736614085e-01
1.217280000000115251e+03 1.378654515967698240e-15 4.270285922602248561e-16 3.819513467837131424e-16 3.409032016750286840e-16 3.036169810933285683e-16 9.631852608736614085e-01
1.217285000000115360e+03 1.364283949441266616e-15 4.212433445239072155e-16 3.766775246778138148e-16 3.361075798409070139e-16 2.992670130248081816e-16 9.631852608736614085e-01
1.217290000000115469e+03 1.350019312259470315e-15 4.155229725424740486e-16 3.714644518507523508e-16 3.313686532911889764e-16 2.949697836344736656e-16 9.631852608736614085e-01
1.217295000000115579e+03 1.335860418908974110e-15 4.098669645109158987e-16 3.663116239612551596e-16 3.266859284227711118e-16 2.907248128706131050e-16 9.631852608736614085e-01
1.217300000000115688e+03 1.321807075569198257e-15 4.042748093516744004e-16 3.612185378246079277e-16 3.220589131606480323e-16 2.865316225252985202e-16 9.631852608736614085e-01
1.217305000000115797e+03 1.307859080224107380e-15 3.987459967707075611e-16 3.561846914615523245e-16 3.174871169998153318e-16 2.823897362695520532e-16 9.631852608736614085e-01
1.217310000000115906e+03 1.294016222774195983e-15 3.932800173126655026e-16 3.512095841463088956e-16 3.129700510463276770e-16 2.782986796877013046e-16 9.631852608736614085e-01
1.217315000000116015e+03 1.280278285148649086e-15 3.878763624151733608e-16 3.462927164537285121e-16 3.085072280575129633e-16 2.742579803109313622e-16 9.631852608736614085e-01
1.217320000000116124e+03 1.266645041417639932e-15 3.825345244622321892e-16 3.414335903055777976e-16 3.040981624813509207e-16 2.702671676500372213e-16 9.631852608736614085e-01
1.217325000000116233e+03 1.253116257904745816e-15 3.772539968367303231e-16 3.366317090159585350e-16 2.997423704950163639e-16 2.663257732273811318e-16 9.631852608736614085e-01
1.217330000000116343e+03 1.239691693299445373e-15 3.720342739720731429e-16 3.318865773358663756e-16 2.954393700425939426e-16 2.624333306080617743e-16 9.631852608736614085e-01
1.217335000000116452e+03 1.226371098769680350e-15 3.668748514029307916e-16 3.271977014968923530e-16 2.911886808719685311e-16 2.585893754302996043e-16 9.631852608736614085e-01
1.217340000000116561e+03 1.213154218074445978e-15 3.617752258151073484e-16 3.225645892540693700e-16 2.869898245708952523e-16 2.547934454350445280e-16 9.631852608736614085e-01
1.217345000000116670e+03 1.200040787676396524e-15 3.567348950945327391e-16 3.179867499278691320e-16 2.828423246022549041e-16 2.510450804948108387e-16 9.631852608736614085e-01
1.217350000000116779e+03 1.187030536854428366e-15 3.517533583753824134e-16 3.134636944453517938e-16 2.787457063384993245e-16 2.473438226417468602e-16 9.631852608736614085e-01
1.217355000000116888e+03 1.174123187816228555e-15 3.468301160873240487e-16 3.089949353804743857e-16 2.746994970952899487e-16 2.436892160949416630e-16 9.631852608736614085e-01
1.217360000000116997e+03 1.161318455810757502e-15 3.419646700018971478e-16 3.045799869935591514e-16 2.707032261643383849e-16 2.400808072869792067e-16 9.631852608736614085e-01
1.217365000000117107e+03 1.148616049240648051e-15 3.371565232780286370e-16 3.002183652699292433e-16 2.667564248454510283e-16 2.365181448897425228e-16 9.631852608736614085e-01
1.217370000000117216e+03 1.136015669774493519e-15 3.324051805066854992e-16 2.959095879577143886e-16 2.628586264777845196e-16 2.330007798394749874e-16 9.631852608736614085e-01
1.217375000000117325e+03 1.123517012459010302e-15 3.277101477546705075e-16 2.916531746048314559e-16 2.590093664703167299e-16 2.295282653611056855e-16 9.631852608736614085e-01
1.217380000000117434e+03 1.111119765831044888e-15 3.230709326075617480e-16 2.874486465951441627e-16 2.552081823315400764e-16 2.261001569918438460e-16 9.631852608736614085e-01
1.217385000000117543e+03 1.098823612029409874e-15 3.184870442118038224e-16 2.832955271838090235e-16 2.514546136983804244e-16 2.227160126040496453e-16 9.631852608736614085e-01
1.217390000000117652e+03 1.086628226906528297e-15 3.139579933159494462e-16 2.791933415318066514e-16 2.477482023643509407e-16 2.193753924273865797e-16 9.631852608736614085e-01
1.217395000000117761e+03 1.074533280139861617e-15 3.094832923110603690e-16 2.751416167396716264e-16 2.440884923069424785e-16 2.160778590702633958e-16 9.631852608736614085e-01
1.217400000000117871e+03 1.062538435343109717e-15 3.050624552702681566e-16 2.711398818804192532e-16 2.404750297142597616e-16 2.128229775405707529e-16 9.631852608736614085e-01
1.217405000000117980e+03 1.050643350177150784e-15 3.006949979875008031e-16 2.671876680316773947e-16 2.369073630109077567e-16 2.096103152657195480e-16 9.631852608736614085e-01
1.217410000000118089e+03 1.038847676460715529e-15 2.963804380153797565e-16 2.632845083070284089e-16 2.333850428831343955e-16 2.064394421119879758e-16 9.631852608736614085e-01
1.217415000000118198e+03 1.027151060280768359e-15 2.921182947022901689e-16 2.594299378865661686e-16 2.299076223032366497e-16 2.033099304031837095e-16 9.631852608736614085e-01
1.217420000000118307e+03 1.015553142102579894e-15 2.879080892286314219e-16 2.556234940466744763e-16 2.264746565532344931e-16 2.002213549386268977e-16 9.631852608736614085e-01
1.217425000000118416e+03 1.004053556879469948e-15 2.837493446422510820e-16 2.518647161890308667e-16 2.230857032478212320e-16 1.971732930104638611e-16 9.631852608736614085e-01
1.217430000000118525e+03 9.926519341622075461e-16 2.796415858930673154e-16 2.481531458688439315e-16 2.197403223565945421e-16 1.941653244203134389e-16 9.631852608736614085e-01
1.217435000000118634e+03 9.813478982080470806e-16 2.755843398668848901e-16 2.444883268223277676e-16 2.164380762255759778e-16 1.911970314952577161e-16 9.631852608736614085e-01
1.217440000000118744e+03 9.701410680893893670e-16 2.715771354184106314e-16 2.408698049934204493e-16 2.131785295980247223e-16 1.882679991031810548e-16 9.631852608736614085e-01
1.217445000000118853e+03 9.590310578020328832e-16 2.676195034034721779e-16 2.372971285597523429e-16 2.099612496345528006e-16 1.853778146674656357e-16 9.631852608736614085e-01
1.217450000000118962e+03 9.480174763730238748e-16 2.637109767104466930e-16 2.337698479578708715e-16 2.067858059325470573e-16 1.825260681810496991e-16 9.631852608736614085e-01
1.217455000000119071e+03 9.370999279680741636e-16 2.598510902909034269e-16 2.302875159077261653e-16 2.036517705449068711e-16 1.797123522198567185e-16 9.631852608736614085e-01
1.217460000000119180e+03 9.262780119985273337e-16 2.560393811894675751e-16 2.268496874364262275e-16 2.005587179981012543e-16 1.769362619556009551e-16 9.631852608736614085e-01
1.217465000000119289e+03 9.155513232278687593e-16 2.522753885729090800e-16 2.234559199012660027e-16 1.975062253095552739e-16 1.741973951679778730e-16 9.631852608736614085e-01
1.217470000000119398e+03 9.049194518777581733e-16 2.485586537584641677e-16 2.201057730120369800e-16 1.944938720043702293e-16 1.714953522562462694e-16 9.631852608736614085e-01
1.217475000000119508e+03 8.943819837335660435e-16 2.448887202413925268e-16 2.167988088526247740e-16 1.915212401313854273e-16 1.688297362502085524e-16 9.631852608736614085e-01
1.217480000000119617e+03 8.839385002494072461e-16 2.412651337217789077e-16 2.135345919019001098e-16 1.885879142785891224e-16 1.662001528205971305e-16 9.631852608736614085e-01
1.217485000000119726e+03 8.735885786526511339e-16 2.376874421305836757e-16 2.103126890539102599e-16 1.856934815878834291e-16 1.636062102888740123e-16 9.631852608736614085e-01
1.217490000000119835e+03 8.633317920478972493e-16 2.341551956549491732e-16 2.071326696373771466e-16 1.828375317692133381e-16 1.610475196364500762e-16 9.631852608736614085e-01
1.217495000000119944e+03 8.531677095203993271e-16 2.306679467627657357e-16 2.039941054345097024e-16 1.800196571140638557e-16 1.585236945133327853e-16 9.631852608736614085e-01
1.217500000000120053e+03 8.430958962389281228e-16 2.272252502265074202e-16 2.008965706991357148e-16 1.772394525083339424e-16 1.560343512462078951e-16 9.631852608736614085e-01
1.217505000000120162e+03 8.331159135580556099e-16 2.238266631463398113e-16 1.978396421741609947e-16 1.744965154445943265e-16 1.535791088459632878e-16 9.631852608736614085e-01
1.217510000000120272e+03 8.232273191198506881e-16 2.204717449725089789e-16 1.948228991083630409e-16 1.717904460337363914e-16 1.511575890146630705e-16 9.631852608736614085e-01
1.217515000000120381e+03 8.134296669549725957e-16 2.171600575270170089e-16 1.918459232725247505e-16 1.691208470160175843e-16 1.487694161519769881e-16 9.631852608736614085e-01
1.217520000000120490e+03 8.037225075831491092e-16 2.138911650245896552e-16 1.889082989749159366e-16 1.664873237715128366e-16 1.464142173610745704e-16 9.631852608736614085e-01
1.217525000000120599e+03 7.941053881130255273e-16 2.106646340929451344e-16 1.860096130761296822e-16 1.638894843299786292e-16 1.440916224539907174e-16 9.631852608736614085e-01
1.217530000000120708e+03 7.845778523413789189e-16 2.074800337923673919e-16 1.831494550032803327e-16 1.613269393801356170e-16 1.418012639564691573e-16 9.631852608736614085e-01
1.217535000000120817e+03 7.751394408516773189e-16 2.043369356345938234e-16 1.803274167635699806e-16 1.587993022783782448e-16 1.395427771122925290e-16 9.631852608736614085e-01
1.217540000000120926e+03 7.657896911119796355e-16 2.012349136010215186e-16 1.775430929572301478e-16 1.563061890569191203e-16 1.373157998871051768e-16 9.631852608736614085e-01
1.217545000000121036e+03 7.565281375721616713e-16 1.981735441602400402e-16 1.747960807898481313e-16 1.538472184313733198e-16 1.351199729717366960e-16 9.631852608736614085e-01
1.217550000000121145e+03 7.473543117604576117e-16 1.951524062848979605e-16 1.720859800840803312e-16 1.514220118077923157e-16 1.329549397850333512e-16 9.631852608736614085e-01
1.217555000000121254e+03 7.382677423793096812e-16 1.921710814679081595e-16 1.694123932907655989e-16 1.490301932891532449e-16 1.308203464762044698e-16 9.631852608736614085e-01
1.217560000000121363e+03 7.292679554005096010e-16 1.892291537380016473e-16 1.667749254994406304e-16 1.466713896813116290e-16 1.287158419266916721e-16 9.631852608736614085e-01
1.217565000000121472e+03 7.203544741596300704e-16 1.863262096746335352e-16 1.641731844482684956e-16 1.443452304984242006e-16 1.266410777515671522e-16 9.631852608736614085e-01
1.217570000000121581e+03 7.115268194497283280e-16 1.834618384222514583e-16 1.616067805333843470e-16 1.420513479678498009e-16 1.245957083004698336e-16 9.631852608736614085e-01
1.217575000000121690e+03 7.027845096143192272e-16 1.806356317039306664e-16 1.590753268176685394e-16 1.397893770345351751e-16 1.225793906580852191e-16 9.631852608736614085e-01
1.217580000000121800e+03 6.941270606396046130e-16 1.778471838343845102e-16 1.565784390389517203e-16 1.375589553648934065e-16 1.205917846441766735e-16 9.631852608736614085e-01
1.217585000000121909e+03 6.855539862459517031e-16 1.750960917323572975e-16 1.541157356176609128e-16 1.353597233501818444e-16 1.186325528131765969e-16 9.631852608736614085e-01
1.217590000000122018e+03 6.770647979786126843e-16 1.723819549324054383e-16 1.516868376639136437e-16 1.331913241093871894e-16 1.167013604533416036e-16 9.631852608736614085e-01
1.217595000000122127e+03 6.686590052976770416e-16 1.697043755960758258e-16 1.492913689840662287e-16 1.310534034916249627e-16 1.147978755854829494e-16 9.631852608736614085e-01
1.217600000000122236e+03 6.603361156672438040e-16 1.670629585224868023e-16 1.469289560867255573e-16 1.289456100780607265e-16 1.129217689612759776e-16 9.631852608736614085e-01
1.217605000000122345e+03 6.520956346438162681e-16 1.644573111583206860e-16 1.445992281882293352e-16 1.268675951833598881e-16 1.110727140611579285e-16 9.631852608736614085e-01
1.217610000000122454e+03 6.439370659639026352e-16 1.618870436072335000e-16 1.423018172176044193e-16 1.248190128566737752e-16 1.092503870918196324e-16 9.631852608736614085e-01
1.217615000000122564e+03 6.358599116308187153e-16 1.593517686386899937e-16 1.400363578210085489e-16 1.227995198821698495e-16 1.074544669832997531e-16 9.631852608736614085e-01
1.217620000000122673e+03 6.278636720006873739e-16 1.568511016962312738e-16 1.378024873656642469e-16 1.208087757791118993e-16 1.056846353856874847e-16 9.631852608736614085e-01
1.217625000000122782e+03 6.199478458676242682e-16 1.543846609051824444e-16 1.355998459432915236e-16 1.188464428014984945e-16 1.039405766654409997e-16 9.631852608736614085e-01
1.217630000000122891e+03 6.121119305481080989e-16 1.519520670798055292e-16 1.334280763730464570e-16 1.169121859372668043e-16 1.022219779013293384e-16 9.631852608736614085e-01
1.217635000000123000e+03 6.043554219645264032e-16 1.495529437299089670e-16 1.312868242039741317e-16 1.150056729070684080e-16 1.005285288800037198e-16 9.631852608736614085e-01
1.217640000000123109e+03 5.966778147278895931e-16 1.471869170669168366e-16 1.291757377169812348e-16 1.131265741626252354e-16 9.885992209120623402e-17 9.631852608736614085e-01
1.217645000000123218e+03 5.890786022197138298e-16 1.448536160094079914e-16 1.270944679263380713e-16 1.112745628846719460e-16 9.721585272262178582e-17 9.631852608736614085e-01
1.217650000000123327e+03 5.815572766730612961e-16 1.425526721881307250e-16 1.250426685807153005e-16 1.094493149804920947e-16 9.559601865438143484e-17 9.631852608736614085e-01
1.217655000000123437e+03 5.741133292527335281e-16 1.402837199505012999e-16 1.230199961637632305e-16 1.076505090810552938e-16 9.400012045322285279e-17 9.631852608736614085e-01
1.217660000000123546e+03 5.667462501346168199e-16 1.380463963645932659e-16 1.210261098942412165e-16 1.058778265377631252e-16 9.242786136631515726e-17 9.631852608736614085e-01
1.217665000000123655e+03 5.594555285841736868e-16 1.358403412226244235e-16 1.190606717257051236e-16 1.041309514188093847e-16 9.087894731475538222e-17 9.631852608736614085e-01
1.217670000000123764e+03 5.522406530340722998e-16 1.336651970439502293e-16 1.171233463457572191e-16 1.024095705051624266e-16 8.935308688674225499e-17 9.631852608736614085e-01
1.217675000000123873e+03 5.451011111609550768e-16 1.315206090775686032e-16 1.152138011748700051e-16 1.007133732861774694e-16 8.784999133043524251e-17 9.631852608736614085e-01
1.217680000000123982e+03 5.380363899613398217e-16 1.294062253041459440e-16 1.133317063647870251e-16 9.904205195484462153e-17 8.636937454650462287e-17 9.631852608736614085e-01
1.217685000000124091e+03 5.310459758266517365e-16 1.273216964375701508e-16 1.114767347965105046e-16 9.739530140267958884e-17 8.491095308037929990e-17 9.631852608736614085e-01
1.217690000000124201e+03 5.241293546173795020e-16 1.252666759260376974e-16 1.096485620778820130e-16 9.577281921426510283e-17 8.347444611419937422e-17 9.631852608736614085e-01
